movieId,movieName,nbMentions,genre,category
174801,The Night Before  (2015),4,Comedy,Comedy
174822,Me Myself I  (2000),1,Comedy|Romance,Comedy
174867,Snow Dogs (2002),4,Adventure|Comedy|Children,Comedy
174881,Jane Eyre  (1970),1,Drama|Romance,Drama
174889,Reefer Madness  (2005),1,Comedy|Music,Comedy
174910,Hellraiser: Inferno (2000),3,Crime|Horror|Thriller|Mystery,Thriller
174924,Two Can Play That Game (2001),2,Comedy|Romance,Comedy
174932,&ME,1,Romance,Romance
174934,By the Sea  (2015),1,Drama|Romance,Drama
174940,The Importance of Being Earnest  (2011),1,Drama|Comedy|History|Romance,Drama
174946,Super  (2010),7,Comedy|Action|Drama,Drama
174951,Absolute Beginners  (1986),1,Fantasy|Drama|Music|Romance,Drama
174953,Fist of the North Star  (1986),1,Action|Animation|Drama|Sci-Fi|Thriller,Drama
175009,Two Brothers (2004),1,Adventure|Drama|Children,Drama
175056,Happy Feet Two (2011),2,Animation|Comedy|Children,Comedy
175059,Basilisk: The Serpent King (2006),2,Action|Horror|Sci-Fi,Action
175082,Switchback  (1997),3,Action|Adventure|Mystery|Thriller,Action
175096,Titanic  (1997),271,Drama|Romance|Thriller,Drama
175102,The Merchant of Venice  (2004),1,Drama|Romance,Drama
175121,The Lego Movie (2014),78,Adventure|Animation|Comedy|Children|Fantasy,Comedy
175124,Jumping for Joy (1956),1,Comedy|Drama|Children,Drama
175165,Kill Bill: Volume 1 (2003),50,Action|Crime|Thriller,Action
175167,Legend  (1985),2,Adventure|Fantasy,Adventure
175175,Cyborg  (1989),3,Action|Sci-Fi,Action
175178,Charlie Bartlett (2007),1,Comedy|Drama|Romance,Drama
175190,One Day in September (1999),3,Documentary,Documentary
175195,It's Complicated  (2009),1,Comedy|Romance,Comedy
175196,Young Sherlock Holmes (1985),1,Action|Adventure|Crime|Drama|Children|Mystery|Thriller,Drama
175203,Hot Tub Time Machine,28,Sci-Fi|Comedy|Adventure,Comedy
175222,The Alien  (2016),6,Horror|Sci-Fi|Thriller,Thriller
175252,Casino Royale  (2006),28,Adventure|Action|Thriller,Action
175262,Gun Shy  (2000),2,Action|Comedy|Romance|Thriller,Comedy
175282,Fools Rush In  (1997),11,Drama|Comedy|Romance,Drama
175286,Junglee (1961),1,Comedy|Drama|Musical,Drama
175295,Transformers: Revenge of the Fallen ,1,Sci-Fi|Action|Adventure,Action
175308,Public Enemy  (2002),3,Drama|Action|Crime,Drama
175355,Things to Do in Denver When You're Dead (1995),2,Drama|Crime,Drama
175360,Alvin and the Chipmunks  (2007),2,Comedy|Music|Children|Fantasy|Animation,Comedy
175397,...And Justice for All  (1979),1,Crime|Drama|Mystery|Thriller,Drama
175403,Where to Invade Next (2015),3,Documentary,Documentary
175490,Home and Away  (1956),1,Comedy|Drama,Drama
175522,Valerian and the City of a Thousand Planets (2017),27,Adventure|Sci-Fi|Action,Action
175579,Stir Crazy ,4,Comedy,Comedy
175580,While I Was Gone ,2,Drama|Romance|Thriller,Drama
175602,Winter's Tale  (2014),1,Drama|Fantasy|Mystery|Romance,Drama
175646,Addicted  (2002),1,Drama|Thriller|Mystery|Romance|Foreign,Drama
175662,Victoria  (2013),1,Drama|Romance,Drama
175674,Teen Wolf (1985),4,Comedy|Fantasy|Romance,Comedy
175695,The Grey  (2011),16,Action|Adventure|Drama,Drama
175707,Saw III (2006),6,Horror|Thriller|Crime,Thriller
175722,Tulip Fever (2017),2,Drama|History|Romance,Drama
175744,Tremors 4: The Legend Begins (2004),2,Action|Comedy|Horror|Western,Comedy
175751,The Buddy Holly Story (1978),2,Drama,Drama
175756,Last Holiday  (2006),2,Adventure|Comedy|Drama,Drama
175781,Sorcerer  (1977),1,Action|Thriller|Adventure,Action
175814,Passenger  (2009),2,Drama|Thriller,Drama
175836,Ouija  (2014),32,Horror,Horror
175843,The Lord of the Rings ,95,Fantasy|Drama|Animation|Adventure,Drama
175856,Sahara  (2005),10,Action|Adventure|Comedy|Drama|Mystery,Drama
175925,The Wedding Date (2005),6,Comedy|Romance,Comedy
175946,Krull  (1983),3,Fantasy|Action|Adventure,Action
175967,Next Friday (2000),12,Comedy,Comedy
175969,North by Northwest (1959),15,Mystery|Thriller,Thriller
175993,Airhawk (1981),1,Drama|Action|Comedy,Drama
176015,The Spectacular Now (2013),1,Comedy|Drama|Romance,Drama
176025,Peacock  (2010),1,Mystery|Thriller,Thriller
176027,Serenity  (2005),13,Sci-Fi|Action|Adventure|Thriller,Action
176040,Bicentennial Man  (1999),13,Comedy|Sci-Fi,Comedy
176051,Jack  (1996),15,Comedy|Drama|Sci-Fi,Drama
176075,The Three Stooges Go Around the World in a Daze (1963),1,Comedy,Comedy
176077,Elephant  (2003),1,Drama|Crime,Drama
176083,Van Helsing  (2004),9,Horror|Adventure|Action,Action
176100,The Cable Guy,24,Comedy|Drama|Thriller,Drama
176114,The Zombinator (2012),1,Horror,Horror
176122,The Spectre of the Bride (1943),1,Comedy|Romance|Adventure,Comedy
176141,Going in Style (1979),1,Action|Comedy,Comedy
176159,The Lad (1935),1,Drama,Drama
176163,The Quest  (1996),1,Action|Adventure,Action
176165,The Cutting Edge (1992),5,Comedy|Drama|Romance,Drama
176184,Pride and Prejudice ,13,Drama|Romance,Drama
176188,The Unmasking (1914),1,Drama|Animation|Romance,Drama
176201,The Man from Planet X (1951),1,Horror|Sci-Fi|Thriller|Romance,Thriller
176207,Return to Sender  (2004),2,Drama,Drama
176230,Henry Gamble's Birthday Party (2015),1,Drama,Drama
176237,Gremlins (1984),25,Fantasy|Horror|Comedy,Comedy
176243,Body of Lies  (2008),7,Action|Drama|Thriller,Drama
176267,Naked Gun 33⅓: The Final Insult (1994),2,Comedy|Crime,Comedy
176293,Blue Streak  (1999),5,Action|Comedy|Crime,Comedy
176312,The Cell (2000),3,Horror|Sci-Fi|Thriller,Thriller
176314,Heat  (1995),8,Action|Crime|Drama|Thriller,Drama
176326,Fifty Shades Freed  (2018),36,Drama|Romance|Thriller,Drama
176358,Kite  (2014),1,Drama|Action,Drama
176366,Sherlock Holmes: A Game of Shadows (2011),6,Adventure|Action|Crime|Mystery,Action
176375,The Reckless Moment (1949),2,Thriller,Thriller
176394,Maleficent  (2014),15,Fantasy|Adventure|Action|Children|Romance,Action
176399,The Foreigner ,1,Action|Thriller,Action
176412,From Hell  (2001),1,Horror|Mystery|Thriller,Thriller
176416,"Yes, Madam (1985)",1,Action|Foreign,Action
176436,Cosmos  (2010),1,Drama,Drama
176494,Thor: The Dark World,5,Action|Adventure|Fantasy,Action
176499,The Way He Looks (2014),1,Drama|Romance,Drama
176516,Elektra  (2005),3,Action|Fantasy,Action
176523,The Boogeyman  (1980),2,Thriller|Horror|Drama|Mystery,Drama
176530,Exterminator 2 (1984),9,Action|Crime|Drama,Drama
176541,Music and Lyrics (2007),18,Comedy|Music|Romance,Comedy
176542,National Lampoon's Christmas Vacation (1989),24,Comedy,Comedy
176547,Mortal Kombat: Annihilation (1997),3,Action|Fantasy|Sci-Fi,Action
176556,Enclosure  (1961),1,Drama|Horror|Thriller,Drama
176558,The Golden Compass  (2007),19,Adventure|Fantasy,Adventure
176562,Beauty and the Beast  (2005),1,Action|Adventure|Children,Action
176569,The 33  (2015),3,Drama|History,Drama
176612,Bad Boys II (2003),20,Adventure|Action|Comedy|Thriller|Crime,Comedy
176613,The Lego Ninjago Movie (2017),14,Animation|Action|Adventure,Action
176631,A Very Harold & Kumar 3D Christmas (2011),1,Adventure|Comedy,Comedy
176638,Timeline  (2003),8,Action|Adventure|Sci-Fi,Action
176641,The Omen (1976),16,Horror|Thriller,Thriller
176645,"See No Evil, Hear No Evil (1989)",3,Crime|Comedy,Comedy
176692,Keeping Up with the Joneses  (2016),3,Action|Comedy,Comedy
176702,The Nice Guys (2016),12,Action|Comedy|Crime|Thriller,Comedy
176726,The Deep Six (1958),1,War|Drama,Drama
176763,Nightcrawler  (2014),24,Crime|Drama|Thriller,Drama
176772,Wafa: A Deadly Love Story (2008),1,Drama|Romance|Horror,Drama
176777,The Friends of Eddie Coyle (1973),2,Crime|Drama,Drama
176800,King Kong  (1976),2,Adventure|Drama,Drama
176812,Light It Up  (1999),1,Drama|Thriller,Drama
176824,The Tourist  (2010),5,Action|Thriller|Romance,Action
176848,Sid and Nancy (1986),1,Drama|Music|Romance,Drama
176922,Throw Momma from the Train (1987),4,Crime|Comedy,Comedy
176962,The Best Man Wins  (1910),1,Drama,Drama
176971,Ruby Bridges  (1998),1,Drama|Children,Drama
177035,The Hunger Games: Mockingjay – Part 1 (2014),9,Sci-Fi|Adventure|Thriller,Thriller
177037,That's Life!  (1986),2,Comedy|Drama,Drama
177054,Baby Boy  (2001),2,Crime|Drama|Romance,Drama
177108,The Lord of the Rings: The Two Towers (2002),26,Adventure|Fantasy|Action,Action
177110,Anastasia  (1997),9,Animation|Children|Comedy|Adventure,Children
177112,Wedding Crashers (2005),164,Comedy|Romance,Comedy
177123,Surrogates (2009),3,Action|Sci-Fi|Thriller,Action
177160,Justice League  (2017),219,Action|Adventure|Fantasy|Sci-Fi,Action
177193,Kung Fury (2015),2,Action|Comedy|Sci-Fi|Fantasy,Comedy
177194,New Kids Turbo (2010),1,Action|Comedy,Comedy
177213,Madea's Big Happy Family  (2011),3,Comedy|Drama,Drama
177218,Tyson  (1995),1,Drama,Drama
177227,Airheads (1994),1,Comedy|Crime|Music,Comedy
177261,The Caddy (1953),1,Comedy,Comedy
177270,The Wicker Man  (2006),3,Mystery|Thriller|Horror,Thriller
177276,Bad Santa (2003),34,Drama|Comedy|Crime,Drama
177283,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,6,Comedy,Comedy
177321,The Horse Whisperer  (1998),3,Drama|Romance,Drama
177325,Fighting  (2009),2,Action|Adventure|Crime|Drama|Thriller,Drama
177341,Romy and Michele's High School Reunion,4,Comedy,Comedy
177359,Battlestar Galactica: Razor,3,TV Movie|Sci-Fi|Action|Drama|Thriller,Drama
177376,Nothing to Lose  (2002),1,Comedy|Action|Adventure,Comedy
177384,Paradise Lost: The Child Murders at Robin Hood Hills (1996),1,Documentary|Drama,Drama
177387,Batman Revealed (2012),12,Action|Adventure|Fantasy|Crime,Action
177412,Egypt as it Was in the Time of Moses (1912),1,Drama|Thriller|Fantasy,Drama
177441,Hannibal Rising  (2007),5,Crime|Drama|Thriller,Drama
177445,Happy Together  (1989),1,Comedy|Romance,Comedy
177454,Menace II Society (1992),2,Drama|Action|Crime,Drama
177468,Big Mama  (2000),5,Action|Comedy|Crime,Comedy
177481,Island of the Dead  (2000),1,Horror|Thriller,Thriller
177541,The Witness  (2000),1,Crime|Drama|Romance|Thriller,Drama
177580,War on Everyone (2016),1,Comedy,Comedy
177581,My Woman (1933),1,Action|Adventure|Drama,Action
177588,X-Men: Days of Future Past (2014),5,Action|Adventure|Fantasy|Sci-Fi,Action
177605,Elizabeth: The Golden Age (2007),3,Drama|History|Romance,Drama
177620,Angel Heart (1987),1,Horror|Mystery|Thriller,Thriller
177658,Amores perros (2000),2,Drama|Thriller,Drama
177667,Jenny's Wedding,3,Comedy|Drama,Drama
177677,The Firm  (1993),1,Drama|Mystery|Thriller,Drama
177721,Mysterious Skin (2004),2,Drama,Drama
177724,Her Majesty  (2001),1,Children|Comedy|Adventure,Children
177725,Jarhead 2: Field of Fire,1,War|Action,Action
177735,Maniac  (2012),1,Horror,Horror
177747,Fear and Loathing in Las Vegas  (1998),8,Adventure|Drama|Comedy,Drama
177764,The Wedding Planner (2001),44,Comedy,Comedy
177779,Naughty Professor (2012),1,Comedy|Sci-Fi|Romance,Comedy
177813,Varsity Blues  (1999),3,Comedy|Drama|Romance,Drama
177865,The Dictator  (2012),3,Comedy,Comedy
177880,What Happens in Vegas (2008),5,Comedy|Romance,Comedy
177885,She's the One  (2013),1,Drama|Romance,Drama
177886,Wedding Daze  (2004),1,Comedy,Comedy
177898,Selena  (1997),7,Drama,Drama
177915,Uncle Buck,34,Comedy|Drama|Children,Drama
177921,The Sixth Battalion (1998),2,Drama|Action|Animation,Drama
177922,Ratatouille  (2007),38,Animation|Comedy|Children|Fantasy,Comedy
177979,The Godfather Part II (1974),14,Drama|Crime,Drama
177980,The Attic  (2007),1,Horror|Thriller,Thriller
177992,Electra  (1962),2,Action|History,Action
177994,He Named Me Malala (2015),2,Documentary,Documentary
178015,Gridiron Gang (2006),2,Action|Adventure|Crime|Drama,Drama
178017,Our Kind of Traitor  (2016),1,Thriller,Thriller
178032,Moonlight  (2002),1,Thriller,Thriller
178033,White Noise: The Light (2007),1,Drama|Fantasy|Horror,Drama
178056,Teaching Mrs. Tingle (1999),3,Comedy|Thriller,Comedy
178068,Abraham & Lincoln (2007),2,Drama|Fantasy|Action,Drama
178093,Henry: Portrait of a Serial Killer (1986),3,Crime|Drama|Horror|Thriller,Drama
178096,There's Something About Mary (1998),99,Romance|Comedy,Comedy
178111,Tales from the Darkside: The Movie (1990),1,Thriller|Comedy|Fantasy|Horror,Comedy
178136,Wyatt Earp  (1994),4,Drama|Action|Western,Drama
178142,Spotlight  (2015),22,Drama|Thriller|History,Drama
178170,Sleeping with Other People (2015),1,Comedy,Comedy
178234,Star Trek: The Motion Picture (1979),5,Sci-Fi|Adventure|Mystery,Adventure
178258,Solo  (2008),5,Crime|Drama,Drama
178278,Dog Day Afternoon,5,Crime|Drama|Thriller,Drama
178291,Coma  (2009),1,Thriller|Mystery|Drama,Drama
178317,Midnight Express  (1978),1,Drama|Crime,Drama
178331,The Life Aquatic with Steve Zissou (2004),11,Adventure|Comedy|Drama,Drama
178409,Hop  (2011),3,Animation|Comedy|Children,Comedy
178413,Run for Money (1999),1,Comedy|Action|Crime,Comedy
178414,The Way of the Gun (2000),1,Action|Crime|Drama|Thriller,Drama
178427,Creature  (1985),1,Sci-Fi|Thriller|Horror,Thriller
178441,The Worst of Faces of Death (1987),2,Horror|Documentary,Horror
178456,Wonder Woman  (2009),1,Action|Adventure|Animation|Sci-Fi,Action
178458,The Grand Budapest Hotel (2014),9,Comedy|Drama,Drama
178464,Michael Jackson's This Is It (2009),1,Music|Documentary,Documentary
178467,Girl with a Pearl Earring  (2003),1,Drama|Romance,Drama
178472,Big Daddy  (1999),83,Comedy|Drama,Drama
178478,Finding Me (2009),2,Drama|Children|Animation,Drama
178482,Captain America: The Winter Soldier,22,Action|Adventure|Sci-Fi,Action
178496,Something Ventured (2011),1,Documentary,Documentary
178502,Ted  (2012),63,Comedy|Fantasy,Comedy
178509,Casanova  (2005),1,Comedy,Comedy
178557,Battle of Britain  (1969),2,Action|Drama|History|War,Drama
178563,Innerspace (1987),3,Action|Comedy|Sci-Fi,Comedy
178595,Selma  (2014),4,History|Drama,Drama
178604,The Evil Dead (1981),25,Horror,Horror
178606,Bright Angel (1990),1,Drama|Thriller,Drama
178620,The New Guy (2002),1,Comedy|Children,Comedy
178624,Behind the Mask  (2006),4,Comedy|Horror|Thriller,Comedy
178646,Octopussy (1983),7,Adventure|Action|Thriller,Action
178682,Wes Craven's New Nightmare (1994),5,Fantasy|Horror|Mystery,Horror
178686,Blowup (1966),1,Drama|Mystery|Thriller,Drama
178694,The Big Hangover (1950),1,Comedy,Comedy
178711,Sleepless in Seattle (1993),124,Comedy|Drama|Romance,Drama
178715,The Jungle Book  (2016),29,Children|Adventure|Drama|Fantasy,Drama
178784,Godsend  (2004),1,Drama|Horror|Sci-Fi|Thriller,Drama
178813,Fury  (2014),17,War|Drama|Action,Drama
178823,Death Race 2,3,Action|Thriller|Sci-Fi,Action
178835,If I Stay  (2014),3,Drama,Drama
178842,The Witches  (1990),4,Adventure|Fantasy|Horror,Horror
178849,"Double, Double, Toil and Trouble",2,Children|Comedy|Adventure,Children
178852,Highlander: The Source (2007),1,Action|Fantasy|Sci-Fi,Action
178853,Repo Man  (1984),9,Comedy|Crime|Sci-Fi|Thriller,Comedy
178885,Basic Instinct (1992),10,Thriller|Mystery,Thriller
178895,Warm Bodies  (2013),6,Horror|Comedy|Romance,Comedy
178925,The Wolf  (1916),1,Thriller,Thriller
178927,Minority Report  (2002),33,Action|Thriller|Sci-Fi|Mystery,Action
178933,Congo  (1995),2,Action|Adventure|Drama|Mystery|Sci-Fi|Thriller,Drama
178938,Street Kings (2008),1,Action|Crime|Drama|Thriller,Drama
178948,Four Christmases (2008),3,Comedy|Romance|Drama,Drama
178950,The Wolf of Wall Street  (2013),50,Crime|Drama|Comedy,Drama
178953,The Bewitched Inn,1,Fantasy,Fantasy
178984,Wind River  (2017),51,Action|Crime|Mystery|Thriller,Action
178993,Scouts Guide to the Zombie Apocalypse (2015),2,Comedy|Horror,Comedy
179009,Barbershop 2: Back in Business (2004),1,Comedy|Drama,Drama
179035,Glee: The 3D Concert Movie (2011),2,Documentary|Music|Children|Comedy,Children
179037,To Die For  (1989),1,Horror|Romance|Thriller,Thriller
179039,The Conversation (1974),4,Crime|Drama|Mystery,Drama
179066,Roma  (1972),1,Comedy|Drama,Drama
179081,Law Abiding Citizen (2009),17,Drama|Crime|Thriller,Drama
179084,Suspect Zero (2004),3,Crime|Thriller,Thriller
179112,Boxing Helena (1993),12,Drama|Romance,Drama
179126,Untamed Heart (1993),8,Comedy|Drama|Romance,Drama
179146,Longshot  (2001),1,Action|Comedy|Children|Thriller,Comedy
179153,Dance Star (2010),1,Drama|Comedy|Music,Drama
179172,Dead Man's Shoes  (2004),1,Drama|Thriller|Crime,Drama
179217,Ride  (2012),1,Comedy|Drama,Drama
179242,Gnomeo & Juliet (2011),15,Animation|Children|Comedy|Adventure,Children
179260,Home  (2016),2,Horror|Drama|Children,Drama
179294,Puppet Master  (1989),1,Horror,Horror
179318,A History of Violence (2005),3,Drama|Thriller|Crime,Drama
179322,Perfect Sense (2011),1,Drama|Sci-Fi|Romance,Drama
179359,Transporter 2 (2005),6,Action|Thriller|Crime,Action
179369,Dumplings  (2004),1,Horror,Horror
179378,Lo  (2009),1,Comedy|Horror,Comedy
179383,Hobo with a Shotgun (2011),6,Action|Comedy|Thriller,Comedy
179407,Sin City: A Dame to Kill For (2014),1,Crime|Thriller,Thriller
179420,The Gingerdead Man (2005),1,Fantasy|Horror|Comedy,Comedy
179426,Senna  (2010),3,Documentary,Documentary
179438,The Devil's Advocate  (1997),6,Drama|Horror|Mystery|Thriller,Drama
179468,Creep 2,2,Horror|Thriller,Thriller
179475,You Can Count On Me (2000),1,Drama|Romance,Drama
179478,"Henry: Portrait of a Serial Killer, Part II (1996)",1,Thriller|Crime|Drama|Horror,Thriller
179485,Starship Troopers  (1997),14,Adventure|Action|Thriller|Sci-Fi,Action
179500,Wishmaster  (1997),1,Horror,Horror
179506,Ip Man  (2008),16,Drama|Action|History,Drama
179514,Stay  (2013),11,Drama,Drama
179536,Spartacus  (1960),4,Action|Drama|History,Drama
179541,Take This Waltz  (2011),1,Drama|Comedy,Drama
179550,Gunsmoke  (1953),4,Romance|Western,Romance
179569,Wayne's World  (1992),12,Music|Comedy,Comedy
179596,Species  (1995),5,Sci-Fi|Horror|Action,Action
179616,Megamind (2010),14,Animation|Action|Comedy|Children|Sci-Fi,Comedy
179618,Hercules  (2014),8,Action|Adventure,Action
179624,Wiener-Dog  (2016),1,Comedy,Comedy
179631,Drop Zone  (1994),2,Action|Adventure|Thriller,Action
179662,Event Horizon  (1997),23,Horror|Sci-Fi|Mystery,Horror
179717,The Beast  (1996),2,Action|Drama|Horror|Thriller,Drama
179731,Fear  (1990),12,Horror|Thriller,Thriller
179735,Amanda Knox: Murder on Trial in Italy,7,Documentary,Documentary
179739,Scent of a Woman  (1974),2,Drama,Drama
179770,Dead Man Walking  (1995),3,Drama,Drama
179799,Problem Child  (1990),1,Comedy,Comedy
179806,Sicario  (2015),22,Action|Crime|Drama|Mystery|Thriller,Drama
179834,The Eagle  (2011),6,Adventure|Drama,Drama
179845,National Velvet ,2,Drama|Children,Drama
179882,Small Soldiers (1998),3,Comedy|Adventure|Fantasy|Sci-Fi|Action,Comedy
179884,Kung Fu Panda 2 (2011),3,Animation|Children|Comedy|Adventure,Children
179887,A Good Marriage  (2014),1,Thriller,Thriller
179909,Sabrina the Teenage Witch ,1,TV Movie|Fantasy|Comedy|Sci-Fi|Children,Comedy
179926,Creature from the Black Lagoon (1954),1,Adventure|Horror|Sci-Fi,Horror
179943,Moon  (2009),18,Sci-Fi|Drama,Drama
179956,Altered States (1980),1,Mystery|Drama|Fantasy|Sci-Fi|Thriller|Horror,Drama
180005,My Little Pony: The Movie  (2017),19,Animation|Adventure|Comedy,Comedy
180007,Man of the House  (1995),1,Action|Comedy|Children,Comedy
180012,Madea's Witness Protection (2012),3,Drama|Comedy|Crime,Drama
180018,Finding Neverland  (2004),5,Drama,Drama
180021,Predestination  (2014),5,Sci-Fi|Thriller,Thriller
180024,La Cage aux Folles  (1978),1,Comedy,Comedy
180029,Wanted  (2015),7,Action|Thriller|Crime,Action
180063,The Man Who Wasn't There  (1987),1,Crime|Drama,Drama
180109,Poultrygeist: Night of the Chicken Dead (2006),1,Horror|Comedy,Comedy
180116,Norma Rae (1979),2,Drama,Drama
180122,Across the Universe  (2007),7,Adventure|Drama|Music|Romance,Drama
180131,The Freshman  (1990),2,Comedy|Crime,Comedy
180147,Easter Parade  (1948),1,Comedy|Drama|Music|Romance,Drama
180213,Désirée  (1954),1,Drama|Romance,Drama
180218,The Big Chill  (1983),1,Comedy|Drama,Drama
180224,The Cabin in the Woods,90,Horror|Thriller,Thriller
180230,The Benchwarmers (2006),5,Comedy,Comedy
180231,Conjuring ,14,Horror|Thriller,Thriller
180235,Super8 ,1,Thriller|Sci-Fi|Mystery,Thriller
180251,Tombstone  (1993),28,Action|Adventure|Drama|History|Western,Drama
180316,Mary Magdalene ,1,Biography|Drama,Drama
180357,The Words  (2012),2,Drama|Thriller,Drama
180386,Tomorrow Never Dies (1997),2,Adventure|Action|Thriller,Action
180389,On Chesil Beach ,1,Drama|Music|Romance,Drama
180414,The Final Cut  (2004),3,Drama|Mystery|Sci-Fi|Thriller,Drama
180416,The Fantastic Four ,4,Action|Adventure|Fantasy|Sci-Fi,Action
180423,Balto  (1995),3,Children|Animation|Adventure,Adventure
180437,Beetlejuice (1988),31,Fantasy|Comedy,Comedy
180443,The Circle  (2015),4,Drama|Fantasy|Mystery|Thriller,Drama
180446,The Boy in the Plastic Bubble (1976),2,TV Movie|Drama,Drama
180482,The Green Inferno  (2013),13,Adventure|Horror,Horror
180495,9-Man  (2014),1,Documentary,Documentary
180527,Jaws  (1975),95,Horror|Thriller|Adventure,Thriller
180529,Cool Hand Luke (1967),1,Crime|Drama,Drama
180541,The Haunting of Hell House (1999),1,Horror|Thriller,Thriller
180572,Fallen  (2016),1,Drama|Fantasy|Romance,Drama
180575,Goodnight Mommy (2014),1,Drama|Horror|Thriller,Drama
180600,He's Just Not That Into You ,7,Comedy|Romance|Drama,Drama
180620,PT 109  (1963),6,Drama|War,Drama
180627,The Frozen Ground (2013),1,Thriller|Crime,Thriller
180639,City on Fire  (1979),1,Action|Drama,Drama
180648,The Abyss  (1988),2,Adventure|Action|Thriller|Sci-Fi,Action
180650,Escape  (1940),1,Drama|Thriller,Drama
180695,November Criminals ,1,Crime|Drama|Mystery,Drama
180728,Apocalypse Now (1979),31,Drama|War,Drama
180771,Pervert Park (2014),2,Crime|Documentary,Crime
180808,The Santa Clause (1994),17,Fantasy|Drama|Comedy|Children,Drama
180818,The Seven Five,2,Documentary,Documentary
180899,National Treasure  (2004),49,Adventure|Action|Thriller|Mystery,Action
180904,Soul Food  (1997),1,Comedy|Drama,Drama
180926,The 40-Year-Old Virgin (2005),124,Comedy|Romance,Comedy
180970,Summer Holiday  (1963),1,Music|Romance,Romance
181028,My Cousin Rachel  (2017),1,Drama|Romance,Drama
181065,Gulliver's Travels  (2010),2,Comedy,Comedy
181069,Resident Evil: The Final Chapter (2016),4,Action|Horror|Sci-Fi,Action
181070,Star Trek: Nemesis (2002),7,Sci-Fi|Action|Adventure|Thriller,Action
181072,The Apartment (1960),3,Comedy|Drama|Romance,Drama
181077,Needful Things  (1993),2,Drama|Horror,Drama
181078,My Neighbors the Yamadas (1999),2,Animation|Children|Comedy|Adventure,Children
181090,A Madea Christmas  (2013),4,Comedy|Drama,Drama
181097,Misery  (1990),53,Drama|Thriller,Drama
181102,Wolf Children,4,Animation|Drama|Children|Fantasy,Drama
181152,USS Indianapolis: Men of Courage,4,Action|War,Action
181161,Rockstar  (2011),2,Drama|Music|Romance,Drama
181183,Eat Drink Man Woman (1994),2,Comedy|Drama|Romance,Drama
181193,Stay  (2005),1,Mystery|Thriller|Drama,Drama
181284,Wild Horses  (2015),2,Crime|Drama,Drama
181299,The Shawshank Redemption (1994),133,Drama|Crime,Drama
181301,Billy Madison (1995),108,Comedy,Comedy
181302,Windtalkers (2002),5,Drama|Action|History|War,Drama
181305,Piranha 3DD (2012),3,Horror|Thriller|Comedy,Comedy
181316,The Boogeyman  (2010),1,Thriller|Horror|Drama|Mystery,Drama
181317,Aliens vs. Predator: Requiem (2007),8,Fantasy|Action|Sci-Fi|Thriller|Horror,Action
181327,The Devil's Candy (2015),10,Drama|Horror|Thriller,Drama
181370,Batman  (1989),41,Fantasy|Action,Action
181400,American Outlaws (2001),1,Action|Western,Action
181403,The Haunted World of El Superbeasto (2009),1,Animation|Horror|Action|Comedy,Comedy
181409,Bad Taste (1987),3,Action|Comedy|Horror|Sci-Fi,Comedy
181414,Waiting for Armageddon (2009),1,Documentary,Documentary
181447,Blood Red,1,Drama|Romance|Western,Drama
181458,Go West  (1940),1,Comedy|Western,Comedy
181470,They Came Together (2014),1,Comedy,Comedy
181511,Frantic  (1988),1,Crime|Drama|Mystery|Thriller,Drama
181540,The Firm ,2,Drama|Mystery|Thriller,Drama
181543,Brigadoon  (1954),1,Music|Romance|Fantasy,Romance
181546,Mission: Impossible – Rogue Nation (2015),25,Action|Adventure|Thriller,Action
181561,The Thirteenth Floor (1999),5,Thriller|Sci-Fi|Mystery,Thriller
181578,Judgement Day  (2013),3,Horror,Horror
181581,Cromwell  (1970),1,Drama|History|War,Drama
181585,Step Up 3D (2010),1,Drama|Romance,Drama
181609,Safe Haven  (2013),45,Romance,Romance
181617,Nine Months (1995),1,Comedy,Comedy
181658,Rango  (2011),3,Animation|Comedy|Children|Western|Adventure,Comedy
181664,Interview with the Vampire,2,Horror|Romance,Romance
181674,Darkest Hour  (2017),52,Biography|Drama|History,Drama
181683,Felon  (2008),5,Action|Crime|Drama,Drama
181715,Logan  (2017),227,Action|Drama|Sci-Fi,Drama
181716,Honey 2,3,Drama|Music|Comedy,Drama
181741,Transformers: Revenge of the Fallen (2009),3,Sci-Fi|Action|Adventure,Action
181754,Cowboy Bebop: The Movie (2001),1,Action|Animation|Sci-Fi,Action
181769,The Matrix Revolutions (2003),12,Adventure|Action|Thriller|Sci-Fi,Action
181776,Taken 2 (2012),37,Action|Crime|Thriller,Action
181795,That's My Boy  (2012),11,Comedy,Comedy
181848,Nightwatch  (1997),2,Action|Drama|Horror|Mystery|Thriller,Drama
181849,Diamonds Are Forever  (1971),5,Adventure|Action|Thriller,Action
181852,Extras  (2001),1,Comedy|Sci-Fi|Thriller,Comedy
181859,The Boy  (2015),2,Drama|Horror|Thriller,Drama
181896,Love at First Bite  (1950),1,Romance|Comedy|Horror,Comedy
181929,The Fisher King (1991),6,Comedy|Drama,Drama
181941,Fist of Fury (1972),4,Drama|Action|Thriller,Drama
181949,Flyboys  (2006),1,Action|Adventure|Drama|History|Romance|War,Drama
181952,Tangerine  (2015),1,Comedy|Drama,Drama
181960,Antichrist  (2009),1,Drama|Horror|Thriller,Drama
181981,Quints,1,Drama|Children|Comedy|TV Movie,Drama
181986,Damsel  (2017),1,Comedy|Drama|Western,Drama
